Temperature I,Temperature II,Ore Parameter I,Ore Parameter II,Ore Parameter III,Ore Parameter IV,Indicators A,Indicators B,Indicators C,Indicators D
1404.36,899.06,51.24,88.26,48.24,23.28,80.17,22.71,11.33,14.49
1405.25,899.27,51.24,88.26,48.24,23.28,80.17,22.71,11.32,14.52
1404.76,898.94,51.24,88.26,48.24,23.28,80.17,22.7,11.32,14.56
1406.09,899.87,51.24,88.26,48.24,23.28,80.18,22.7,11.31,14.6
1403.48,897.68,51.24,88.26,48.24,23.28,80.18,22.7,11.31,14.64
1404.54,898.71,51.24,88.26,48.24,23.28,80.19,22.7,11.31,14.68
1402.95,897.84,51.24,88.26,48.24,23.28,80.19,22.7,11.3,14.72
1404.36,898.57,51.24,88.26,48.24,23.28,80.2,22.7,11.3,14.76
1404.36,898.22,51.24,88.26,48.24,23.28,80.2,22.7,11.29,14.8
1404.72,898.88,51.24,88.26,48.24,23.28,80.21,22.7,11.29,14.84
1406.8,900.22,51.24,88.26,48.24,23.28,80.21,22.7,11.29,14.89
1404.27,898.66,51.24,88.26,48.24,23.28,80.21,22.69,11.28,14.93
1404.76,898.85,51.24,88.26,48.24,23.28,80.22,22.69,11.28,14.97
1404.76,898.66,51.24,88.26,48.24,23.28,80.22,22.69,11.27,15.01
1404.41,898.39,51.24,88.26,48.24,23.28,80.23,22.69,11.27,15.05
1404.8,898.6,51.24,88.26,48.24,23.28,80.23,22.69,11.26,15.09
1404.68,899,51.24,88.26,48.24,23.28,80.24,22.69,11.26,15.13
1404.59,898.65,51.24,88.26,48.24,23.28,80.24,22.69,11.26,15.17
1405.64,899.81,51.24,88.26,48.24,23.28,80.25,22.69,11.25,15.21
1404.24,898.59,51.24,88.26,48.24,23.28,80.25,22.68,11.25,15.25
1404.77,898.85,51.24,88.26,48.24,23.28,80.25,22.68,11.24,15.28
1405.87,899.26,51.24,88.26,48.24,23.28,80.26,22.68,11.24,15.32
1404.58,898.82,51.24,88.26,48.24,23.28,80.26,22.68,11.24,15.35
1404.9,898.91,51.24,88.26,48.24,23.28,80.26,22.68,11.23,15.39
1404.28,898.48,51.24,88.26,48.24,23.28,80.27,22.68,11.23,15.42
1405.43,899.04,51.24,88.26,48.24,23.28,80.27,22.68,11.23,15.45
1405.3,899.79,51.24,88.26,48.24,23.28,80.28,22.68,11.22,15.48
1404.1,899.03,51.24,88.26,48.24,23.28,80.28,22.68,11.22,15.51
1405.03,899.5,51.24,88.26,48.24,23.28,80.28,22.68,11.22,15.54
1404.55,898.81,51.24,88.26,48.24,23.28,80.28,22.67,11.22,15.56
1405.38,899.18,51.24,88.26,48.24,23.28,80.29,22.67,11.21,15.59
1404.06,898.97,51.24,88.26,48.24,23.28,80.29,22.67,11.21,15.61
1404.59,898.52,51.24,88.26,48.24,23.28,80.29,22.67,11.21,15.63
1405.6,898.82,51.24,88.26,48.24,23.28,80.29,22.67,11.21,15.65
1404.58,898.72,51.24,88.26,48.24,23.28,80.29,22.67,11.2,15.66
1405.96,899.85,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.68
1404.28,898.59,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.69
1404.28,899.07,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.7
1405.56,899.49,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.7
1404.63,898.77,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.71
1405.82,899.49,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.71
1404.85,898.73,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.71
1404.68,898.9,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.72
1404.15,898.05,51.24,88.26,48.24,23.28,80.3,22.67,11.2,15.72
1405.3,899.14,51.24,88.26,48.24,23.28,80.3,22.67,11.21,15.73
1405.47,899.61,51.24,88.26,48.24,23.28,80.3,22.68,11.21,15.74
1404.68,898.96,51.24,88.26,48.24,23.28,80.3,22.68,11.21,15.76
1406.36,900.19,51.24,88.26,48.24,23.28,80.3,22.68,11.22,15.77
1404.28,898.87,51.24,88.26,48.24,23.28,80.3,22.68,11.23,15.79
1403.22,897.86,51.24,88.26,48.24,23.28,80.29,22.69,11.23,15.81
1405.25,899.26,51.24,88.26,48.24,23.28,80.29,22.69,11.24,15.83
1402.64,897.98,51.24,88.26,48.24,23.28,80.29,22.69,11.25,15.86
1404.63,899.19,51.24,88.26,48.24,23.28,80.29,22.7,11.25,15.88
1405.03,898.82,51.24,88.26,48.24,23.28,80.29,22.7,11.26,15.91
1404.9,898.92,51.24,88.26,48.24,23.28,80.29,22.71,11.27,15.94
1404.81,898.92,51.24,88.26,48.24,23.28,80.29,22.71,11.28,15.97
1405.12,898.94,51.24,88.26,48.24,23.28,80.28,22.72,11.29,16
1405.47,899.1,51.24,88.26,48.24,23.28,80.28,22.72,11.3,16.03
1405.38,899.26,51.24,88.26,48.24,23.28,80.28,22.73,11.31,16.07
1404.15,898.83,51.24,88.26,48.24,23.28,80.28,22.73,11.32,16.1
1405.07,898.98,51.24,88.26,48.24,23.28,80.28,22.74,11.33,16.14
1405.21,899.43,51.24,88.26,48.24,23.28,80.27,22.75,11.35,16.17
1404.81,898.6,51.24,88.26,48.24,23.28,80.27,22.75,11.36,16.21
1404.36,898.75,51.24,88.26,48.24,23.28,80.27,22.76,11.37,16.25
1405.16,899.05,51.24,88.26,48.24,23.28,80.27,22.77,11.38,16.29
1404.58,898.77,51.24,88.26,48.24,23.28,80.27,22.77,11.4,16.33
1404.98,898.9,51.24,88.26,48.24,23.28,80.26,22.78,11.41,16.37
1405.03,899.18,51.24,88.26,48.24,23.28,80.26,22.78,11.42,16.41
1404.55,898.97,51.24,88.26,48.24,23.28,80.26,22.79,11.43,16.45
1404.32,899.06,51.24,88.26,48.24,23.28,80.26,22.8,11.45,16.49
1405.21,898.94,51.24,88.26,48.24,23.28,80.26,22.81,11.46,16.54
1404.81,898.51,51.24,88.26,48.24,23.28,80.25,22.81,11.47,16.58
1404.41,899.06,51.24,88.26,48.24,23.28,80.25,22.82,11.49,16.62
1404.54,898.73,51.24,88.26,48.24,23.28,80.25,22.83,11.5,16.66
1405.43,899.23,51.24,88.26,48.24,23.28,80.25,22.83,11.51,16.7
1406.05,900.35,51.24,88.26,48.24,23.28,80.24,22.84,11.52,16.74
1405.65,899.52,51.24,88.26,48.24,23.28,80.24,22.84,11.54,16.78
1406.75,900.4,51.24,88.26,48.24,23.28,80.24,22.85,11.55,16.82
1404.77,898.95,51.24,88.26,48.24,23.28,80.24,22.86,11.56,16.86
1405.12,899.33,51.24,88.26,48.24,23.28,80.24,22.86,11.57,16.9
1405.12,898.89,51.24,88.26,48.24,23.28,80.23,22.87,11.59,16.93
1405.03,899.25,51.24,88.26,48.24,23.28,80.23,22.88,11.6,16.97
1405.38,899.54,51.24,88.26,48.24,23.28,80.23,22.88,11.61,17
1404.41,898.31,51.24,88.26,48.24,23.28,80.23,22.89,11.62,17.04
1404.41,899.05,51.24,88.26,48.24,23.28,80.23,22.89,11.63,17.07
1404.41,898.34,51.24,88.26,48.24,23.28,80.22,22.9,11.64,17.1
1404.94,898.99,51.24,88.26,48.24,23.28,80.22,22.9,11.65,17.13
1404.15,898.96,51.24,88.26,48.24,23.28,80.22,22.91,11.66,17.16
1406.09,899.89,51.24,88.26,48.24,23.28,80.22,22.91,11.67,17.19
1404.94,898.77,51.24,88.26,48.24,23.28,80.22,22.92,11.67,17.21
1404.15,899.35,51.24,88.26,48.24,23.28,80.22,22.92,11.68,17.24
1404.9,899.11,51.24,88.26,48.24,23.28,80.22,22.92,11.69,17.26
1404.24,899.18,51.24,88.26,48.24,23.28,80.21,22.93,11.69,17.28
1405.03,898.4,51.24,88.26,48.24,23.28,80.21,22.93,11.7,17.3
1404.41,899.34,51.24,88.26,48.24,23.28,80.21,22.93,11.71,17.31
1406.44,899.37,51.24,88.26,48.24,23.28,80.21,22.93,11.71,17.33
1405.29,898.96,51.24,88.26,48.24,23.28,80.21,22.94,11.71,17.34
1406.84,899.83,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.35
1403.08,897.62,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.35
1405.16,899.54,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.36
1403.52,897.32,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.36
1405.29,898.8,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.36
1405.87,899.71,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.36
1404.32,899.09,51.24,88.26,48.24,23.28,80.21,22.94,11.72,17.37
1404.98,899.04,51.24,88.26,48.24,23.28,80.21,22.94,11.73,17.37
1404.98,898.5,51.24,88.26,48.24,23.28,80.21,22.94,11.73,17.38
1402.64,897.44,51.24,88.26,48.24,23.28,80.21,22.94,11.73,17.38
1405.11,898.5,51.24,88.26,48.24,23.28,80.22,22.94,11.74,17.39
1404.54,898.64,51.24,88.26,48.24,23.28,80.22,22.94,11.75,17.4
1404.63,898.82,51.24,88.26,48.24,23.28,80.22,22.95,11.75,17.41
1404.68,898.78,51.24,88.26,48.24,23.28,80.22,22.95,11.76,17.42
1405.21,899.01,51.24,88.26,48.24,23.28,80.22,22.95,11.77,17.43
1406.14,899.19,51.24,88.26,48.24,23.28,80.23,22.95,11.77,17.44
1403.48,897.65,51.24,88.26,48.24,23.28,80.23,22.95,11.78,17.45
1405.38,899.08,51.24,88.26,48.24,23.28,80.23,22.95,11.79,17.47
1404.5,899.24,51.24,88.26,48.24,23.28,80.24,22.95,11.8,17.48
1404.15,898.99,51.24,88.26,48.24,23.28,80.24,22.96,11.81,17.5
1404.2,898.95,51.24,88.26,48.24,23.28,80.24,22.96,11.82,17.51
1405.03,899.26,51.24,88.26,48.24,23.28,80.24,22.96,11.83,17.53
1404.81,899.15,51.24,88.26,48.24,23.28,80.25,22.96,11.84,17.54
1404.32,899.04,51.24,88.26,48.24,23.28,80.25,22.96,11.85,17.56
1405.6,899.34,51.24,88.26,48.24,23.28,80.26,22.97,11.87,17.58
1404.9,898.8,51.24,88.26,48.24,23.28,80.26,22.97,11.88,17.59
1404.54,898.8,51.24,88.26,48.24,23.28,80.26,22.97,11.89,17.61
1404.68,898.95,51.24,88.26,48.24,23.28,80.27,22.97,11.9,17.63
1404.85,898.8,51.24,88.26,48.24,23.28,80.27,22.97,11.92,17.65
1405.29,899.27,51.24,88.26,48.24,23.28,80.27,22.98,11.93,17.67
1405.74,899.18,51.24,88.26,48.24,23.28,80.28,22.98,11.94,17.69
1405.47,899.18,51.24,88.26,48.24,23.28,80.28,22.98,11.95,17.71
1405.21,898.99,51.24,88.26,48.24,23.28,80.29,22.98,11.97,17.73
1405.69,899.35,51.24,88.26,48.24,23.28,80.29,22.99,11.98,17.75
1404.81,899.09,51.24,88.26,48.24,23.28,80.29,22.99,11.99,17.76
1405.03,899.53,51.24,88.26,48.24,23.28,80.3,22.99,12.01,17.78
1403.26,898.2,51.24,88.26,48.24,23.28,80.3,22.99,12.02,17.8
1404.98,899.02,51.24,88.26,48.24,23.28,80.31,22.99,12.03,17.82
1404.5,898.94,51.24,88.26,48.24,23.28,80.31,23,12.04,17.84
1405.33,898.86,51.24,88.26,48.24,23.28,80.31,23,12.06,17.86
1405.16,899.27,51.24,88.26,48.24,23.28,80.32,23,12.07,17.88
1406.13,899.44,51.24,88.26,48.24,23.28,80.32,23,12.08,17.9
1405.16,899.06,51.24,88.26,48.24,23.28,80.32,23,12.09,17.91
1404.54,898.76,51.24,88.26,48.24,23.28,80.33,23.01,12.11,17.93
1404.54,898.99,51.24,88.26,48.24,23.28,80.33,23.01,12.12,17.95
1404.54,898.76,51.24,88.26,48.24,23.28,80.34,23.01,12.13,17.96
1404.85,899.52,51.24,88.26,48.24,23.28,80.34,23.01,12.14,17.98
1404.28,898.83,51.24,88.26,48.24,23.28,80.34,23.01,12.15,17.99
1404.28,898.85,51.24,88.26,48.24,23.28,80.35,23.02,12.16,18.01
1405.43,899.2,51.24,88.26,48.24,23.28,80.35,23.02,12.17,18.02
1403.75,897.79,51.24,88.26,48.24,23.28,80.35,23.02,12.18,18.04
1404.55,898.59,51.24,88.26,48.24,23.28,80.35,23.02,12.19,18.05
1403.31,897.6,51.24,88.26,48.24,23.28,80.36,23.02,12.19,18.06
1405.07,899,51.24,88.26,48.24,23.28,80.36,23.02,12.2,18.07
1404.63,898.39,51.24,88.26,48.24,23.28,80.36,23.02,12.21,18.08
1405.12,899.1,51.24,88.26,48.24,23.28,80.36,23.03,12.21,18.09
1404.02,897.89,51.24,88.26,48.24,23.28,80.36,23.03,12.22,18.1
1405.47,899.21,51.24,88.26,48.24,23.28,80.37,23.03,12.23,18.11
1405.34,899.23,51.24,88.26,48.24,23.28,80.37,23.03,12.23,18.11
1405.52,899.13,51.24,88.26,48.24,23.28,80.37,23.03,12.23,18.12
1404.5,898.86,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.12
1405.78,899.48,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1404.8,898.94,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1404.36,898.72,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1405.07,899.22,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1404.5,898.77,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1403.93,898.67,51.24,88.26,48.24,23.28,80.37,23.03,12.24,18.13
1405.21,898.87,51.24,88.26,48.24,23.28,80.37,23.02,12.24,18.13
1404.01,898.74,51.24,88.26,48.24,23.28,80.37,23.02,12.24,18.13
1404.58,898.58,51.24,88.26,48.24,23.28,80.37,23.02,12.24,18.13
1404.8,898.94,51.24,88.26,48.24,23.28,80.37,23.01,12.24,18.14
1405.21,899.01,51.24,88.26,48.24,23.28,80.37,23.01,12.24,18.14
1404.5,898.92,51.24,88.26,48.24,23.28,80.37,23,12.24,18.14
1404.94,899.3,51.24,88.26,48.24,23.28,80.37,23,12.24,18.14
1404.32,898.99,51.24,88.26,48.24,23.28,80.37,22.99,12.24,18.15
1404.54,899.13,51.24,88.26,48.24,23.28,80.37,22.98,12.24,18.15
1404.99,899.28,51.24,88.26,48.24,23.28,80.37,22.98,12.24,18.15
1405.52,899.15,51.24,88.26,48.24,23.28,80.37,22.97,12.24,18.15
1404.99,899.2,51.24,88.26,48.24,23.28,80.37,22.96,12.24,18.16
1404.58,898.9,51.24,88.26,48.24,23.28,80.37,22.95,12.24,18.16
1405.6,899.43,51.24,88.26,48.24,23.28,80.37,22.94,12.24,18.16
1404.19,898.32,51.24,88.26,48.24,23.28,80.37,22.93,12.24,18.17
1406.22,900,51.24,88.26,48.24,23.28,80.37,22.92,12.24,18.17
1404.24,898.99,51.24,88.26,48.24,23.28,80.37,22.91,12.24,18.17
1404.8,899.21,51.24,88.26,48.24,23.28,80.37,22.9,12.24,18.18
1403.97,898.83,51.24,88.26,48.24,23.28,80.37,22.89,12.24,18.18
1404.54,898.44,51.24,88.26,48.24,23.28,80.37,22.88,12.24,18.19
1406.05,900.04,51.24,88.26,48.24,23.28,80.37,22.87,12.24,18.19
1404.68,898.95,51.24,88.26,48.24,23.28,80.37,22.86,12.24,18.19
1405.21,899.73,51.24,88.26,48.24,23.28,80.37,22.85,12.24,18.2
1404.85,898.83,51.24,88.26,48.24,23.28,80.37,22.84,12.24,18.2
1404.85,898.78,51.24,88.26,48.24,23.28,80.37,22.83,12.24,18.21
1405.21,899.42,51.24,88.26,48.24,23.28,80.37,22.82,12.24,18.21
1404.59,898.94,51.24,88.26,48.24,23.28,80.38,22.81,12.24,18.22
1404.99,899.01,51.24,88.26,48.24,23.28,80.38,22.79,12.24,18.22
1404.36,898.78,51.24,88.26,48.24,23.28,80.38,22.78,12.24,18.22
1404.68,899.29,51.24,88.26,48.24,23.28,80.38,22.77,12.24,18.23
1404.99,899.28,51.24,88.26,48.24,23.28,80.38,22.76,12.24,18.23
1403.57,898.27,51.24,88.26,48.24,23.28,80.38,22.75,12.24,18.24
1404.72,898.98,51.24,88.26,48.24,23.28,80.38,22.74,12.24,18.24
1405.07,899.18,51.24,88.26,48.24,23.28,80.38,22.73,12.24,18.24
1405.43,899.23,51.24,88.26,48.24,23.28,80.38,22.72,12.24,18.25
1404.99,898.85,51.24,88.26,48.24,23.28,80.38,22.71,12.24,18.25
1404.32,898.74,51.24,88.26,48.24,23.28,80.38,22.7,12.24,18.26
1405.51,899.16,51.24,88.26,48.24,23.28,80.38,22.69,12.24,18.26
1404.68,898.92,51.24,88.26,48.24,23.28,80.38,22.68,12.24,18.26
1404.94,899.2,51.24,88.26,48.24,23.28,80.38,22.67,12.24,18.27
1404.58,898.96,51.24,88.26,48.24,23.28,80.38,22.66,12.24,18.27
1405.29,899.48,51.24,88.26,48.24,23.28,80.38,22.65,12.24,18.27
1404.54,899.26,51.24,88.26,48.24,23.28,80.38,22.64,12.24,18.28
1404.54,898.91,51.24,88.26,48.24,23.28,80.38,22.63,12.24,18.28
1405.56,899.35,51.24,88.26,48.24,23.28,80.38,22.63,12.24,18.28
1405.03,899.03,51.24,88.26,48.24,23.28,80.38,22.62,12.24,18.28
1404.85,899.15,51.24,88.26,48.24,23.28,80.38,22.61,12.24,18.29
1405.29,899.14,51.24,88.26,48.24,23.28,80.38,22.61,12.24,18.29
1405.21,899.01,51.24,88.26,48.24,23.28,80.38,22.6,12.24,18.29
1404.99,899.15,51.24,88.26,48.24,23.28,80.38,22.6,12.24,18.29
1404.36,898.9,51.24,88.26,48.24,23.28,80.38,22.59,12.24,18.3
1405.07,899.21,51.24,88.26,48.24,23.28,80.38,22.59,12.24,18.3
1404.72,898.55,51.24,88.26,48.24,23.28,80.38,22.59,12.24,18.3
1404.72,898.74,51.24,88.26,48.24,23.28,80.38,22.58,12.24,18.3
1403.66,898.43,51.24,88.26,48.24,23.28,80.38,22.58,12.24,18.3
1405.16,899.26,51.24,88.26,48.24,23.28,80.38,22.58,12.24,18.3
1405.3,899.02,51.24,88.26,48.24,23.28,80.38,22.58,12.24,18.3
1404.94,899.19,51.24,88.26,48.24,23.28,80.38,22.58,12.24,18.3
1402.29,897.34,51.24,88.26,48.24,23.28,80.38,22.59,12.24,18.3
1406.31,899.8,51.24,88.26,48.24,23.28,80.38,22.59,12.24,18.31
1404.46,898.88,51.24,88.26,48.24,23.28,80.38,22.6,12.24,18.31
1404.68,899.19,51.24,88.26,48.24,23.28,80.38,22.61,12.24,18.32
1404.41,898.39,51.24,88.26,48.24,23.28,80.38,22.63,12.24,18.32
1404.5,898.7,51.24,88.26,48.24,23.28,80.39,22.64,12.23,18.33
1404.85,899.23,51.24,88.26,48.24,23.28,80.39,22.66,12.23,18.34
1404.46,898.75,51.24,88.26,48.24,23.28,80.39,22.68,12.23,18.35
1405.07,899.2,51.24,88.26,48.24,23.28,80.39,22.7,12.23,18.36
1405.69,899.15,51.24,88.26,48.24,23.28,80.4,22.72,12.22,18.38
1404.28,898.87,51.24,88.26,48.24,23.28,80.4,22.75,12.22,18.39
1403.93,898.63,51.24,88.26,48.24,23.28,80.4,22.77,12.22,18.4
1404.5,898.7,51.24,88.26,48.24,23.28,80.4,22.8,12.22,18.42
1404.54,898.71,51.24,88.26,48.24,23.28,80.41,22.83,12.21,18.43
1405.47,899.23,51.24,88.26,48.24,23.28,80.41,22.86,12.21,18.45
1404.63,898.17,51.24,88.26,48.24,23.28,80.41,22.89,12.21,18.47
1404.54,898.94,51.24,88.26,48.24,23.28,80.42,22.93,12.2,18.48
1403.83,898.1,51.24,88.26,48.24,23.28,80.42,22.96,12.2,18.5
1404.81,899.14,51.24,88.26,48.24,23.28,80.42,23,12.2,18.52
1404.81,899.14,51.24,88.26,48.24,23.28,80.43,23.03,12.19,18.54
1404.81,899.14,51.24,88.26,48.24,23.28,80.43,23.07,12.19,18.56
1404.68,898.94,51.24,88.26,48.24,23.28,80.44,23.11,12.18,18.58
1404.9,899.13,51.24,88.26,48.24,23.28,80.44,23.15,12.18,18.6
1404.76,899.25,51.24,88.26,48.24,23.28,80.44,23.19,12.18,18.62
1404.73,898.85,51.24,88.26,48.24,23.28,80.45,23.22,12.17,18.64
1405.74,899.51,51.24,88.26,48.24,23.28,80.45,23.26,12.17,18.66
1403.97,898.6,51.24,88.26,48.24,23.28,80.46,23.3,12.16,18.68
1405.78,899.59,51.24,88.26,48.24,23.28,80.46,23.34,12.16,18.7
1404.1,898.45,51.24,88.26,48.24,23.28,80.47,23.39,12.16,18.73
1404.9,898.57,51.24,88.26,48.24,23.28,80.47,23.43,12.15,18.75
1404.99,899.36,51.24,88.26,48.24,23.28,80.47,23.47,12.15,18.77
1404.99,898.87,51.24,88.26,48.24,23.28,80.48,23.51,12.14,18.79
1404.81,898.85,51.24,88.26,48.24,23.28,80.48,23.55,12.14,18.81
1404.54,899.3,51.24,88.26,48.24,23.28,80.49,23.58,12.13,18.83
1404.54,898.56,51.24,88.26,48.24,23.28,80.49,23.62,12.13,18.85
1404.54,899,51.24,88.26,48.24,23.28,80.49,23.66,12.13,18.87
1404.72,899.06,51.24,88.26,48.24,23.28,80.5,23.7,12.12,18.89
1405.78,899.49,51.24,88.26,48.24,23.28,80.5,23.74,12.12,18.91
1404.32,898.85,51.24,88.26,48.24,23.28,80.51,23.77,12.11,18.93
1403.84,898.46,51.24,88.26,48.24,23.28,80.51,23.81,12.11,18.95
1406.04,900.22,51.24,88.26,48.24,23.28,80.51,23.84,12.11,18.97
1404.76,899.19,51.24,88.26,48.24,23.28,80.52,23.88,12.1,18.98
1405.82,899.87,51.24,88.26,48.24,23.28,80.52,23.91,12.1,19
1404.68,899.03,51.24,88.26,48.24,23.28,80.52,23.94,12.1,19.02
1404.32,899.3,51.24,88.26,48.24,23.28,80.53,23.97,12.09,19.03
1404.9,899.11,51.24,88.26,48.24,23.28,80.53,24,12.09,19.05
1403.93,898.7,51.24,88.26,48.24,23.28,80.53,24.02,12.09,19.06
1404.46,898.71,51.24,88.26,48.24,23.28,80.53,24.05,12.09,19.07
1405.65,898.91,51.24,88.26,48.24,23.28,80.54,24.07,12.08,19.09
1406.27,899.95,51.24,88.26,48.24,23.28,80.54,24.09,12.08,19.1
1405.74,899.25,51.24,88.26,48.24,23.28,80.54,24.11,12.08,19.11
1405.96,900.14,51.24,88.26,48.24,23.28,80.54,24.13,12.08,19.12
1404.19,898.15,51.24,88.26,48.24,23.28,80.55,24.14,12.07,19.13
1405.29,899.21,51.24,88.26,48.24,23.28,80.55,24.16,12.07,19.13
1404.02,898.87,51.24,88.26,48.24,23.28,80.55,24.17,12.07,19.14
1404.5,898.89,51.24,88.26,48.24,23.28,80.55,24.18,12.07,19.14
1406.39,899.52,51.24,88.26,48.24,23.28,80.55,24.18,12.07,19.15
1404.99,898.74,51.24,88.26,48.24,23.28,80.55,24.19,12.07,19.15
1404.68,899.04,51.24,88.26,48.24,23.28,80.55,24.19,12.07,19.15
1404.32,898.98,51.24,88.26,48.24,23.28,80.55,24.19,12.07,19.15
1403.13,897.25,51.24,88.26,48.24,23.28,80.55,24.19,12.07,19.15
1404.41,899.13,51.24,88.26,48.24,23.28,80.55,24.19,12.07,19.15
1404.41,898.77,51.24,88.26,48.24,23.28,80.55,24.18,12.07,19.15
1405.16,898.93,51.24,88.26,48.24,23.28,80.55,24.18,12.08,19.16
1405.03,898.84,51.24,88.26,48.24,23.28,80.55,24.17,12.08,19.16
1404.99,899.22,51.24,88.26,48.24,23.28,80.55,24.16,12.08,19.16
1405.56,899.42,51.24,88.26,48.24,23.28,80.55,24.16,12.09,19.17
1405.03,899,51.24,88.26,48.24,23.28,80.55,24.15,12.09,19.17
1404.68,899.08,51.24,88.26,48.24,23.28,80.56,24.14,12.1,19.18
1404.94,899.19,51.24,88.26,48.24,23.28,80.56,24.13,12.1,19.18
1404.68,898.92,51.24,88.26,48.24,23.28,80.56,24.12,12.11,19.19
1405.47,899.01,51.24,88.26,48.24,23.28,80.56,24.11,12.11,19.19
1405.87,899.62,51.24,88.26,48.24,23.28,80.56,24.1,12.12,19.2
1405.29,899.07,51.24,88.26,48.24,23.28,80.56,24.09,12.12,19.21
1404.94,898.91,51.24,88.26,48.24,23.28,80.56,24.07,12.13,19.21
1404.9,898.86,51.24,88.26,48.24,23.28,80.56,24.06,12.14,19.22
1404.81,899.34,51.24,88.26,48.24,23.28,80.57,24.05,12.14,19.23
1404.63,899.31,51.24,88.26,48.24,23.28,80.57,24.03,12.15,19.24
1404.73,899.01,51.24,88.26,48.24,23.28,80.57,24.02,12.16,19.24
1405.21,898.99,51.24,88.26,48.24,23.28,80.57,24,12.17,19.25
1404.9,899.11,51.24,88.26,48.24,23.28,80.57,23.99,12.17,19.26
1404.1,898.56,51.24,88.26,48.24,23.28,80.57,23.97,12.18,19.27
1404.19,898.83,51.24,88.26,48.24,23.28,80.57,23.95,12.19,19.28
1404.58,898.9,51.24,88.26,48.24,23.28,80.58,23.94,12.2,19.29
1405.78,899.24,51.24,88.26,48.24,23.28,80.58,23.92,12.21,19.29
1405.43,899.08,51.24,88.26,48.24,23.28,80.58,23.91,12.21,19.3
1405.07,899.03,51.24,88.26,48.24,23.28,80.58,23.89,12.22,19.31
1405.29,898.96,51.24,88.26,48.24,23.28,80.58,23.87,12.23,19.32
1405.29,898.96,51.24,88.26,48.24,23.28,80.59,23.86,12.24,19.33
1405.29,899.19,51.24,88.26,48.24,23.28,80.59,23.84,12.25,19.34
1404.54,898.76,51.24,88.26,48.24,23.28,80.59,23.82,12.26,19.35
1405.64,899.45,51.24,88.26,48.24,23.28,80.59,23.8,12.27,19.36
1404.1,898.36,51.24,88.26,48.24,23.28,80.59,23.79,12.27,19.37
1405.38,900.05,51.24,88.26,48.24,23.28,80.59,23.77,12.28,19.37
1403.75,898.78,51.24,88.26,48.24,23.28,80.6,23.76,12.29,19.38
1406.32,899.55,51.24,88.26,48.24,23.28,80.6,23.74,12.3,19.39
1405.43,898.75,51.24,88.26,48.24,23.28,80.6,23.72,12.31,19.4
1404.32,899.27,51.24,88.26,48.24,23.28,80.6,23.71,12.31,19.41
1404.41,898.71,51.24,88.26,48.24,23.28,80.6,23.69,12.32,19.42
1404.06,898.79,51.24,88.26,48.24,23.28,80.6,23.68,12.33,19.42
1403.97,898.81,51.24,88.26,48.24,23.28,80.6,23.66,12.34,19.43
1405.38,899.44,51.24,88.26,48.24,23.28,80.61,23.65,12.34,19.44
1404.54,898.73,51.24,88.26,48.24,23.28,80.61,23.64,12.35,19.45
1406.01,899.99,51.24,88.26,48.24,23.28,80.61,23.62,12.36,19.45
1404.46,899.11,51.24,88.26,48.24,23.28,80.61,23.61,12.36,19.46
1404.41,899.05,51.24,88.26,48.24,23.28,80.61,23.6,12.37,19.47
1404.73,898.98,51.24,88.26,48.24,23.28,80.61,23.59,12.37,19.47
1405.08,899.35,51.24,88.26,48.24,23.28,80.61,23.58,12.38,19.48
1404.1,898.71,51.24,88.26,48.24,23.28,80.61,23.57,12.38,19.48
1404.15,898.56,51.24,88.26,48.24,23.28,80.62,23.56,12.39,19.49
1404.72,899.26,51.24,88.26,48.24,23.28,80.62,23.55,12.39,19.49
1405.43,899.21,51.24,88.26,48.24,23.28,80.62,23.55,12.4,19.5
1406.09,899.87,51.24,88.26,48.24,23.28,80.62,23.54,12.4,19.5
1404.2,898.93,51.24,88.26,48.24,23.28,80.62,23.53,12.4,19.5
1406.27,900.08,51.24,88.26,48.24,23.28,80.62,23.53,12.41,19.51
1405.47,898.75,51.24,88.26,48.24,23.28,80.62,23.52,12.41,19.51
1405.03,898.99,51.24,88.26,48.24,23.28,80.62,23.52,12.41,19.51
1405.03,898.86,51.24,88.26,48.24,23.28,80.62,23.52,12.41,19.51
